date,JulianDay,GPP.daily.raw,GPP.daily.sd,ER.daily.raw,ER.daily.sd,K600.daily.raw,K600.daily.sd,GPP.sd.cond,GPP.final,GPP.final.pos,ER.sd.cond,ER.final,DO.obs,DO.mod,DO.sat,light_sum,light_DLI,Q.cms,depth.m,AtmPressure,SpCond,turbidity,pH,tempwater,Year,Month,DO.diff,ENSO.cat,turbidity.cap
9/18/2008,262,1.757,0.343,-0.384,0.387,9.474,1.688,-0.672,1.757,1.757,0.758,-0.384,7.811,7.808,7.590701367,53124.032,47.8116288,21.804,0.613,847.037278,294.53125,46.36145833,8.493229167,19.807,2008,Sep,0.003,LN,46.36145833
9/19/2008,263,1.266,0.273,-0.132,0.372,8.118,1.437,-0.535,1.266,1.266,0.728,-0.132,7.799,7.796,7.593236276,48702.784,43.8325056,23.455,0.639,846.5034377,295.1770833,44.61354167,8.500104167,19.819,2008,Sep,0.003,LN,44.61354167
9/20/2008,264,2.168,0.366,-1.013,0.384,10.679,1.692,-0.717,2.168,2.168,0.753,-1.013,7.699,7.703,7.539614847,49258.768,44.3328912,23.355,0.638,846.3772028,297.125,119.2882979,8.3796875,20.096,2008,Sep,-0.004,LN,119.2882979
9/21/2008,265,1.568,0.302,-0.335,0.386,8.15,1.478,-0.592,1.568,1.568,0.757,-0.335,7.811,7.804,7.586090906,47752.224,42.9770016,22.094,0.617,845.7480221,294.96875,55.97604167,8.4978125,19.803,2008,Sep,0.007,LN,55.97604167
9/22/2008,266,1.776,0.322,-0.496,0.384,8.482,1.467,-0.63,1.776,1.776,0.753,-0.496,7.777,7.772,7.551050572,50377.392,45.3396528,21.931,0.615,845.8137397,294.4166667,40.52708333,8.546458333,20.107,2008,Sep,0.005,LN,40.52708333
9/23/2008,267,1.67,0.32,-0.315,0.371,8.083,1.419,-0.626,1.67,1.67,0.726,-0.315,7.873,7.864,7.635251625,50782.784,45.7045056,21.758,0.612,848.2545919,294.7291667,38.76354167,8.547916667,19.708,2008,Sep,0.009,LN,38.76354167
9/24/2008,268,1.668,0.297,-0.654,0.381,7.895,1.266,-0.581,1.668,1.668,0.746,-0.654,7.837,7.829,7.627773611,50050.624,45.0455616,21.832,0.613,849.933337,294.8229167,37.33958333,8.5565625,19.806,2008,Sep,0.008,LN,37.33958333
9/25/2008,269,1.486,0.306,-0.673,0.387,7.552,1.376,-0.599,1.486,1.486,0.759,-0.673,7.783,7.777,7.613686733,47494.096,42.7446864,21.997,0.616,850.1642794,294.7291667,37.20625,8.556145833,19.805,2008,Sep,0.006,LN,37.20625
9/26/2008,270,1.344,0.3,-0.679,0.39,7.677,1.496,-0.589,1.344,1.344,0.765,-0.679,7.777,7.77,7.635423916,43932.512,39.5392608,21.976,0.615,847.9930784,294.6041667,39.97708333,8.534895833,19.578,2008,Sep,0.007,LN,39.97708333
9/27/2008,271,1.285,0.277,-0.357,0.377,6.432,1.378,-0.544,1.285,1.285,0.738,-0.357,7.885,7.88,7.696564608,45932.016,41.3388144,20.497,0.591,848.1166018,294.65625,42.434375,8.5234375,19.295,2008,Sep,0.005,LN,42.434375
9/28/2008,272,1.586,0.294,-0.524,0.372,7.538,1.436,-0.576,1.586,1.586,0.729,-0.524,7.974,7.966,7.753538603,47804.016,43.0236144,20.435,0.59,849.4191579,296.0729167,37.65104167,8.5609375,18.981,2008,Sep,0.008,LN,37.65104167
9/29/2008,273,1.308,0.291,-0.551,0.379,7.145,1.422,-0.571,1.308,1.308,0.743,-0.551,8.024,8.017,7.836501166,47612.864,42.8515776,20.775,0.595,850.9634497,295.71875,36.21041667,8.583229167,18.596,2008,Sep,0.007,LN,36.21041667
9/30/2008,274,1.408,0.291,-0.712,0.375,7.294,1.445,-0.57,1.408,1.408,0.736,-0.712,7.973,7.969,7.825740565,47895.744,43.1061696,20.924,0.598,852.2091471,296.4583333,38.82604167,8.549791667,18.571,2008,Sep,0.004,LN,38.82604167
10/1/2008,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.908,NA,7.786048342,47889.296,43.1003664,20.989,0.599,849.5086294,295.5625,38.171875,8.56875,18.612,2008,Oct,NA,LN,38.171875
10/2/2008,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.957,NA,7.854511247,41761.824,37.5856416,NA,NA,845.34564,296.59375,43.26041667,8.535625,17.943,2008,Oct,NA,LN,43.26041667
10/3/2008,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.866,NA,7.807388613,34832.096,31.3488864,NA,NA,842.5325102,296.9375,45.36875,8.53,18.145,2008,Oct,NA,LN,45.36875
10/4/2008,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.915,NA,7.961829948,23312.64,20.981376,NA,NA,841.0754001,296.75,49.95104167,8.442708333,17.125,2008,Oct,NA,LN,49.95104167
10/5/2008,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.964,NA,8.104652923,42980.912,38.6828208,NA,NA,840.2676477,304.1145833,391.9632184,8.276458333,16.407,2008,Oct,NA,LN,391.9632184
10/6/2008,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.043,NA,8.087552748,46341.568,41.7074112,NA,NA,845.1578663,358.0208333,624.7070423,8.3846875,16.941,2008,Oct,NA,LN,624.7070423
10/7/2008,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.066,NA,8.036095809,46520.448,41.8684032,21.789,0.612,850.7635981,321.40625,221.6864583,8.513020833,17.184,2008,Oct,NA,LN,221.6864583
10/8/2008,282,1.294,0.298,-1.001,0.398,6.814,1.592,-0.584,1.294,1.294,0.78,-1.001,8.048,8.045,7.989468529,45677.216,41.1094944,20.412,0.589,846.8897776,313.6145833,109.25625,8.528125,17.169,2008,Oct,0.003,LN,109.25625
10/9/2008,283,1.34,0.264,-1.161,0.378,6.328,1.393,-0.518,1.34,1.34,0.742,-1.161,8.001,7.993,7.944777021,44516.368,40.0647312,20.204,0.586,841.3817414,310.7291667,66.03854167,8.547604167,17.166,2008,Oct,0.008,LN,66.03854167
10/10/2008,284,0.887,0.249,-1.197,0.398,6.792,1.614,-0.487,0.887,0.887,0.781,-1.197,7.929,7.91,7.94839376,34782.176,31.3039584,19.23,0.569,838.6684246,308.34375,51.95625,8.543854167,17.078,2008,Oct,0.019,LN,51.95625
10/11/2008,285,0.337,0.203,-2.154,0.708,6.55,1.942,-0.397,0.337,0.337,1.387,-2.154,7.713,7.71,8.174297503,27419.184,24.6772656,22.01,0.614,837.2927411,328.8541667,330.4033333,8.4046875,15.718,2008,Oct,0.003,LN,330.4033333
10/12/2008,286,-0.016,0.303,-0.807,0.721,5.071,1.89,-0.595,-0.016,0.1,1.413,-0.807,8.087,8.122,8.487113029,44807.36,40.326624,21.963,0.615,839.7475858,380.4479167,1132.310127,8.131875,14.444,2008,Oct,-0.035,LN,1132.310127
10/13/2008,287,0.215,0.202,-1.372,0.515,10.562,2.631,-0.396,0.215,0.215,1.009,-1.372,8.26,8.265,8.46239005,23378.16,21.040344,22.251,0.62,846.6323178,356.125,683.4779661,8.288020833,14.672,2008,Oct,-0.005,LN,683.4779661
10/14/2008,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.567,NA,8.700518655,39118.144,35.2063296,18.308,0.552,847.7758902,336.3229167,217.0837209,8.3209375,13.582,2008,Oct,NA,LN,217.0837209
10/15/2008,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.053,NA,8.421089392,43075.76,38.768184,17.119,0.531,851.0778543,340.9010417,156.1481928,8.298433735,15.194,2008,Oct,NA,LN,156.1481928
10/16/2008,290,0.789,0.265,-1.672,0.54,8.965,2.203,-0.519,0.789,0.789,1.059,-1.672,8.211,8.213,8.440962165,42724.032,38.4516288,16.966,0.528,852.3793935,327.9166667,181.2544444,8.27875,15.112,2008,Oct,-0.002,LN,181.2544444
10/17/2008,291,0.75,0.261,-1.325,0.459,7.593,1.893,-0.512,0.75,0.75,0.9,-1.325,8.236,8.239,8.402996745,42471.52,38.224368,15.148,0.494,853.1747287,327.7291667,123.8516129,8.292708333,15.311,2008,Oct,-0.003,LN,123.8516129
10/18/2008,292,0.791,0.257,-1.196,0.436,7.37,1.911,-0.503,0.791,0.791,0.855,-1.196,8.256,8.253,8.391362761,41812.992,37.6316928,14.797,0.488,851.0516065,327.8333333,94.49270833,8.4053125,15.173,2008,Oct,0.003,LN,94.49270833
10/19/2008,293,0.731,0.241,-1.065,0.413,6.64,1.809,-0.473,0.731,0.731,0.809,-1.065,8.259,8.257,8.376554679,37160.24,33.444216,14.893,0.489,848.5599502,324.2083333,72.4125,8.428125,15.229,2008,Oct,0.002,LN,72.4125
10/20/2008,294,0.82,0.25,-1.164,0.414,6.893,1.767,-0.489,0.82,0.82,0.811,-1.164,8.212,8.203,8.313734557,39282.88,35.354592,13.826,0.468,848.343466,323.2083333,62.26666667,8.421875,15.52,2008,Oct,0.009,LN,62.26666667
10/21/2008,295,0.823,0.256,-0.836,0.427,7.209,1.686,-0.501,0.823,0.823,0.838,-0.836,8.462,8.462,8.573423553,41398.656,37.2587904,13.407,0.46,845.8376804,326.9791667,58.671875,8.431875,14.16,2008,Oct,0,LN,58.671875
10/22/2008,296,0.698,0.26,-0.474,0.392,6.824,1.859,-0.51,0.698,0.698,0.768,-0.474,9.097,9.08,9.067266632,41342.704,37.2084336,13.494,0.462,850.2967154,319.7708333,44.190625,8.467083333,11.788,2008,Oct,0.017,LN,44.190625
10/23/2008,297,0.759,0.259,-0.634,0.384,7.111,1.916,-0.509,0.759,0.759,0.753,-0.634,9.136,9.126,9.080850959,40751.984,36.6767856,13.192,0.456,848.4188484,318.2708333,40.16010417,8.478541667,11.547,2008,Oct,0.01,LN,40.16010417
10/24/2008,298,0.848,0.272,-0.746,0.395,7.043,1.792,-0.532,0.848,0.848,0.774,-0.746,8.993,8.986,8.955150359,39346.944,35.4122496,13.321,0.458,846.7951144,332.1458333,41.13635417,8.457395833,12.205,2008,Oct,0.007,LN,41.13635417
10/25/2008,299,0.887,0.26,-0.834,0.392,6.902,1.745,-0.51,0.887,0.887,0.768,-0.834,8.864,8.858,8.833942598,38709.84,34.838856,13.208,0.456,848.2917613,340.3020833,45.02145833,8.444375,12.872,2008,Oct,0.006,LN,45.02145833
10/26/2008,300,0.849,0.261,-0.684,0.394,7.43,1.67,-0.512,0.849,0.849,0.772,-0.684,8.896,8.887,8.883311846,37657.776,33.8919984,13.133,0.454,851.79623,341.5208333,45.09822917,8.4309375,13.098,2008,Oct,0.009,LN,45.09822917
10/27/2008,301,0.856,0.265,-0.76,0.397,7.214,1.814,-0.52,0.856,0.856,0.779,-0.76,8.981,8.977,8.937305362,37562.096,33.8058864,13.233,0.457,859.0647267,341.9375,43.3753125,8.436458333,12.741,2008,Oct,0.004,LN,43.3753125
10/28/2008,302,0.869,0.254,-0.826,0.39,6.746,1.651,-0.499,0.869,0.869,0.763,-0.826,8.843,8.83,8.810797529,37362.416,33.6261744,13.013,0.452,854.5084862,341.0833333,41.73125,8.429166667,13.151,2008,Oct,0.013,LN,41.73125
10/29/2008,303,0.93,0.246,-0.821,0.385,6.958,1.677,-0.483,0.93,0.93,0.754,-0.821,8.827,8.821,8.814945976,36725.728,33.0531552,12.89,0.449,850.86119,342.1041667,42.806875,8.417291667,13.04,2008,Oct,0.006,LN,42.806875
10/30/2008,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.847,NA,8.848293451,33947.056,30.5523504,12.853,0.449,851.491713,338.6770833,40.8240625,8.406875,13.026,2008,Oct,NA,LN,40.8240625
10/31/2008,305,0.767,0.228,-1.536,0.455,7.135,1.815,-0.448,0.767,0.767,0.893,-1.536,8.622,8.617,8.924415534,32386.64,29.147976,10.966,0.409,854.6060104,334.25,40.45238095,8.396547619,12.67,2008,Oct,0.005,LN,40.45238095
11/1/2008,306,0.829,0.235,-1.633,0.466,7.767,1.81,-0.46,0.829,0.829,0.913,-1.633,8.583,8.575,8.86939273,34475.792,31.0282128,10.631,0.401,852.4606314,339.1875,38.29791667,8.4290625,12.697,2008,Nov,0.008,LN,38.29791667
11/2/2008,307,0.793,0.231,-1.721,0.475,7.936,1.85,-0.453,0.793,0.793,0.931,-1.721,8.435,8.427,8.738180501,32784.128,29.5057152,10.71,0.403,846.4040258,346.3020833,41.49270833,8.447395833,13.078,2008,Nov,0.008,LN,41.49270833
11/3/2008,308,0.605,0.233,-1.609,0.5,7.898,1.919,-0.457,0.605,0.605,0.981,-1.609,8.378,8.375,8.724186001,29735.472,26.7619248,10.673,0.402,843.5649785,352.6354167,45.75416667,8.435,13.026,2008,Nov,0.003,LN,45.75416667
11/4/2008,309,0.414,0.195,-1.617,0.533,9.995,2.399,-0.382,0.414,0.414,1.045,-1.617,8.543,8.545,8.978896594,19178.64,17.260776,9.449,0.374,839.4519896,359.5104167,52.56770833,8.4371875,11.592,2008,Nov,-0.002,LN,52.56770833
11/5/2008,310,0.545,0.242,-1.598,0.586,10.1,2.529,-0.474,0.545,0.545,1.149,-1.598,9.317,9.312,9.741248241,35884.992,32.2964928,10.399,0.396,841.0559913,365.9583333,52.321875,8.434583333,8.578,2008,Nov,0.005,LN,52.321875
11/6/2008,311,0.524,0.245,-1.604,0.552,8.972,2.513,-0.481,0.524,0.524,1.082,-1.604,9.592,9.583,9.972425405,35906.416,32.3157744,10.304,0.394,848.3794035,359.1458333,49.07916667,8.398645833,7.79,2008,Nov,0.009,LN,49.07916667
11/7/2008,312,0.504,0.232,-1.467,0.478,8.298,2.224,-0.455,0.504,0.504,0.938,-1.467,9.38,9.371,9.715569744,34739.536,31.2655824,10.484,0.398,849.8159514,355.5520833,44.79791667,8.419583333,8.746,2008,Nov,0.009,LN,44.79791667
11/8/2008,313,0.438,0.225,-1.443,0.497,8.261,2.201,-0.442,0.438,0.438,0.974,-1.443,9.089,9.086,9.442512164,28823.184,25.9408656,10.352,0.395,845.6319733,358.375,40.284375,8.3896875,9.6,2008,Nov,0.003,LN,40.284375
11/9/2008,314,0.217,0.177,-1.586,0.502,9.343,2.465,-0.346,0.217,0.217,0.983,-1.586,8.982,8.973,9.426189987,19122.896,17.2106064,10.399,0.396,838.3435211,374.6354167,51.60520833,8.382916667,9.437,2008,Nov,0.009,LN,51.60520833
11/10/2008,315,0.528,0.236,-1.755,0.554,10.58,2.51,-0.463,0.528,0.528,1.085,-1.755,9.197,9.201,9.60890376,33205.12,29.884608,10.533,0.399,839.4262305,378.1666667,51.10416667,8.330729167,8.949,2008,Nov,-0.004,LN,51.10416667
11/11/2008,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.172,NA,9.525893355,33279.376,29.9514384,10.322,0.394,843.9822076,380.5729167,50.07604167,8.335104167,9.391,2008,Nov,NA,LN,50.07604167
11/12/2008,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.164,NA,9.482818156,31636.8,28.47312,11.326,0.417,844.5298489,379.8854167,49.35729167,8.431979167,9.533,2008,Nov,NA,LN,49.35729167
11/13/2008,318,0.568,0.221,-1.609,0.522,6.681,1.906,-0.432,0.568,0.568,1.024,-1.609,8.971,8.949,9.332986812,32034.496,28.8310464,15.467,0.499,841.9419149,377.4583333,48.25520833,8.42125,10.117,2008,Nov,0.022,LN,48.25520833
11/14/2008,319,0.663,0.248,-2.059,0.595,9.975,2.273,-0.485,0.663,0.663,1.166,-2.059,9.239,9.218,9.649293066,33132.32,29.819088,14.712,0.486,846.104732,362.5833333,60.55208333,8.3709375,9.266,2008,Nov,0.021,LN,60.55208333
11/15/2008,320,0.638,0.217,-1.1,0.457,6.446,2.023,-0.425,0.638,0.638,0.895,-1.1,9.576,9.564,9.871752373,32554.288,29.2988592,14.463,0.481,854.0369658,363.9270833,60.78333333,8.383333333,8.348,2008,Nov,0.012,LN,60.78333333
11/16/2008,321,0.735,0.226,-1.2,0.419,6.034,1.803,-0.443,0.735,0.735,0.821,-1.2,9.609,9.592,9.805648815,32019.312,28.8173808,14.378,0.479,852.9746028,364.2916667,50.41875,8.4328125,8.625,2008,Nov,0.017,LN,50.41875
11/17/2008,322,0.575,0.227,-1.132,0.435,6.038,1.84,-0.445,0.575,0.575,0.853,-1.132,9.483,9.433,9.719926172,31574.608,28.4171472,10.28,0.391,854.444097,365.3125,41.57708333,8.453541667,9.101,2008,Nov,0.05,LN,41.57708333
11/18/2008,323,0.616,0.215,-0.923,0.397,5.833,1.776,-0.422,0.616,0.616,0.779,-0.923,9.458,9.438,9.647585773,31548.4,28.39356,11.457,0.419,855.0100848,381.7291667,46.48541667,8.451875,9.246,2008,Nov,0.02,LN,46.48541667
11/19/2008,324,0.495,0.212,-0.887,0.392,6.288,1.889,-0.415,0.495,0.495,0.769,-0.887,9.557,9.543,9.755277516,30538.352,27.4845168,11.445,0.419,850.3976979,378.0729167,40.240625,8.496875,8.68,2008,Nov,0.014,LN,40.240625
11/20/2008,325,0.359,0.219,-0.864,0.438,6.637,2.046,-0.429,0.359,0.359,0.859,-0.864,9.779,9.761,10.04859113,30278.768,27.2508912,11.509,0.42,852.3371815,379,38.678125,8.498020833,7.675,2008,Nov,0.018,LN,38.678125
11/21/2008,326,0.481,0.221,-1.218,0.462,7.924,2.134,-0.434,0.481,0.481,0.905,-1.218,9.795,9.783,10.0860773,27599.728,24.8397552,12.581,0.443,852.4295351,378.9166667,37.20104167,8.508333333,7.349,2008,Nov,0.012,LN,37.20104167
11/22/2008,327,0.408,0.219,-1.108,0.439,6.013,1.95,-0.428,0.408,0.408,0.86,-1.108,9.799,9.775,10.08973569,30872.816,27.7855344,12.63,0.444,850.1203993,375.8125,35.22708333,8.492395833,7.229,2008,Nov,0.024,LN,35.22708333
11/23/2008,328,0.354,0.204,-0.819,0.398,7.333,2.104,-0.4,0.354,0.354,0.779,-0.819,9.783,9.767,10.01432007,29648.528,26.6836752,12.582,0.443,848.2183475,377.8229167,35.44583333,8.4875,7.681,2008,Nov,0.016,LN,35.44583333
11/24/2008,329,0.364,0.205,-0.879,0.418,7.334,2.24,-0.402,0.364,0.364,0.82,-0.879,9.86,9.858,10.08952664,23586.992,21.2282928,12.699,0.446,853.5172053,376.0729167,31.99479167,8.4821875,7.414,2008,Nov,0.002,LN,31.99479167
11/25/2008,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.756,NA,10.23562524,25894.128,23.3047152,12.845,0.449,850.4643311,371.078125,29.14268293,8.551927711,6.645,2008,Nov,NA,LN,29.14268293
11/26/2008,331,0.24,0.178,-1.621,0.494,8.057,2.31,-0.349,0.24,0.24,0.969,-1.621,9.447,9.438,9.886923861,10905.232,9.8147088,12.861,0.449,847.1501953,366.28125,30.27291667,8.459166667,7.853,2008,Nov,0.009,LN,30.27291667
11/27/2008,332,0.135,0.172,-2.068,0.669,9.665,2.645,-0.338,0.135,0.135,1.311,-2.068,9.534,9.533,10.14821432,19703.424,17.7330816,13.26,0.457,843.9632116,375.6041667,42.91458333,8.4365625,6.75,2008,Nov,0.001,LN,42.91458333
11/28/2008,333,0.152,0.196,-1.515,0.556,8.615,2.495,-0.384,0.152,0.152,1.089,-1.515,9.58,9.581,10.05348537,25993.76,23.394384,12.999,0.452,842.1822676,419.53125,122.0671875,8.247916667,7.037,2008,Nov,-0.001,LN,122.0671875
11/29/2008,334,0.27,0.207,-1.324,0.502,8.014,2.337,-0.406,0.27,0.27,0.983,-1.324,9.615,9.61,10.01752445,28501.408,25.6512672,12.947,0.451,842.1554817,405.375,81.62395833,8.4390625,7.257,2008,Nov,0.005,LN,81.62395833
11/30/2008,335,0.311,0.202,-1.308,0.507,7.942,2.37,-0.396,0.311,0.311,0.993,-1.308,9.651,9.641,10.02785736,28346.656,25.5119904,12.885,0.449,843.7978946,392.84375,53.04895833,8.510104167,7.354,2008,Nov,0.01,LN,53.04895833
12/1/2008,336,0.345,0.203,-1.276,0.475,7.988,2.35,-0.397,0.345,0.345,0.931,-1.276,9.643,9.637,9.984506977,26940.368,24.2463312,12.781,0.447,847.4948178,381.34375,36.25416667,8.5084375,7.583,2008,Dec,0.006,LN,36.25416667
12/2/2008,337,0.239,0.196,-1.115,0.461,7.281,2.324,-0.384,0.239,0.239,0.904,-1.115,9.657,9.642,9.996638569,27001.104,24.3009936,12.986,0.451,844.1140585,377.2604167,34.09166667,8.486979167,7.312,2008,Dec,0.015,LN,34.09166667
12/3/2008,338,0.287,0.215,-1.208,0.475,8.42,2.269,-0.421,0.287,0.287,0.931,-1.208,9.787,9.78,10.16325756,23430.992,21.0878928,12.981,0.451,845.0209092,381.625,35.178125,8.462916667,6.859,2008,Dec,0.007,LN,35.178125
12/4/2008,339,0.165,0.2,-1.149,0.499,7.887,2.354,-0.392,0.165,0.165,0.978,-1.149,10.104,10.096,10.51363063,26979.264,24.2813376,13.006,0.452,846.8741103,380.1770833,39.365625,8.477604167,5.645,2008,Dec,0.008,LN,39.365625
12/5/2008,340,0.258,0.206,-1.324,0.501,8.216,2.451,-0.404,0.258,0.258,0.983,-1.324,10.095,10.088,10.47599788,27087.424,24.3786816,12.957,0.451,850.0935082,376.53125,36.41875,8.455625,5.797,2008,Dec,0.007,LN,36.41875
12/6/2008,341,0.254,0.207,-1.246,0.468,8.303,2.335,-0.405,0.254,0.254,0.916,-1.246,9.95,9.94,10.28983981,25888.512,23.2996608,12.954,0.451,849.7450301,376.0104167,32.30208333,8.461041667,6.437,2008,Dec,0.01,LN,32.30208333
12/7/2008,342,0.193,0.167,-1.425,0.464,8.968,2.448,-0.327,0.193,0.193,0.91,-1.425,9.754,9.745,10.11419191,15762.864,14.1865776,12.966,0.451,845.5582764,370.1142857,31.609375,8.4475,6.679,2008,Dec,0.009,LN,31.609375
12/8/2008,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.622,NA,10.01689056,14391.104,12.9519936,13.05,0.453,835.7263074,NA,36.88541667,8.4146875,6.821,2008,Dec,NA,LN,36.88541667
12/9/2008,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23205.52,20.884968,13.292,0.458,843.9685124,NA,39.66875,8.318125,NA,2008,Dec,NA,LN,39.66875
12/10/2008,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26884.624,24.1961616,13.258,0.457,851.8027131,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/11/2008,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23132.304,20.8190736,13.224,0.456,849.6586629,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/12/2008,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21009.456,18.9085104,13.317,0.458,844.7289266,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/13/2008,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13743.808,12.3694272,13.132,0.454,833.1123961,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/14/2008,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9567.584,8.6108256,13.069,0.453,836.1793248,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/15/2008,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13323.648,11.9912832,16.064,0.512,844.4806583,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/16/2008,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20391.28,18.352152,19.097,0.566,840.4869486,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/17/2008,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13026,11.7234,24.468,0.656,842.5260396,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/18/2008,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21230.352,19.1073168,27.284,0.699,842.2392266,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/19/2008,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27136.512,24.4228608,26.104,0.681,846.3118718,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/20/2008,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21190,19.071,25.801,0.676,844.9008559,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/21/2008,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11985.168,10.7866512,25.875,0.677,847.3826159,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/22/2008,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17185.584,15.4670256,26.165,0.682,839.2584804,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/23/2008,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25594.192,23.0347728,26.179,0.682,834.4547514,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/24/2008,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15798.64,14.218776,24.258,0.652,845.3020585,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/25/2008,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9763.936,8.7875424,24.199,0.651,839.4515401,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/26/2008,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24077.04,21.669336,24.13,0.65,835.2220861,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/27/2008,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27582.88,24.824592,24.049,0.649,846.1812117,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/28/2008,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27522.56,24.770304,24.019,0.648,852.7555582,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/29/2008,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26916.24,24.224616,23.948,0.647,852.7322394,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/30/2008,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27459.328,24.7133952,24.028,0.649,849.4467622,NA,NA,NA,NA,2008,Dec,NA,LN,NA
12/31/2008,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27778.608,25.0007472,24.427,0.655,849.1775502,NA,NA,NA,NA,2008,Dec,NA,LN,NA
1/1/2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41045028,26171.184,23.5540656,21.839,0.613,852.4781822,NA,30.484375,NA,2.521,2010,Jan,NA,EN,30.484375
1/2/2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.33768055,27467.856,24.7210704,21.862,0.613,847.392632,NA,56.87916667,NA,2.726,2010,Jan,NA,EN,56.87916667
1/3/2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.45303683,27430.624,24.6875616,21.867,0.614,849.9495276,NA,54.94791667,NA,2.492,2010,Jan,NA,EN,54.94791667
1/4/2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.30907646,27018.576,24.3167184,21.839,0.613,851.4466478,NA,28.32631579,NA,2.882,2010,Jan,NA,EN,28.32631579
